goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
46646,"7323920000","80","Of cast iron enamelled"
46647,"7323930000","80","Of stainless steel"
95831,"7323930010","80","Ironing boards including sleeve boards whether or not free standing and legs tops and iron rests thereof"
95832,"7323930090","80","Other"
46650,"7323940000","80","Of iron (other than cast iron) or steel enamelled"
46653,"7323990000","80","Other"
95834,"7323990010","80","Ironing boards including sleeve boards whether or not free standing and legs tops and iron rests thereof"
95835,"7323990090","80","Other"
46658,"7324000000","80","Sanitary ware and parts thereof of iron or steel"
46659,"7324100000","80","Sinks and washbasins of stainless steel"
83917,"7324100010","80","For use in civil aircraft"
83918,"7324100090","80","Other"
46662,"7324210000","10","Baths"
46663,"7324210000","80","Of cast iron whether or not enamelled"
46664,"7324290000","80","Other"
46665,"7324900000","80","Other including parts"
83919,"7324900010","80","Sanitary ware (excluding parts thereof) for use in civil aircraft"
83920,"7324900090","80","Other"
46668,"7325000000","80","Other cast articles of iron or steel"
46669,"7325100000","80","Of non-malleable cast iron"
103251,"7325100010","80","Channel gratings and cast tops subject to standard EN 1433 to be fitted as a component on channels in polymer plastic galvanised steel or concrete allowing surface water to flow into the channel"
104030,"7325100015","80","Floor drains roof drains cleanouts and covers for cleanouts subject to standard EN 1253"
103252,"7325100020","80","Step irons lifting keys and fire hydrants"
103253,"7325100031","10","Other"
103254,"7325100031","80","Lamellar graphite cast iron (grey iron) and parts thereof of a kind used to: – cover ground or sub-surfaces systems and/or openings to ground or sub-surface systems and also – give access to ground or sub-surface systems and/or provide view to ground or sub-surface systems"
103255,"7325100099","80","Other"
46677,"7325910000","10","Other"
46678,"7325910000","80","Grinding balls and similar articles for mills"
46679,"7325990000","80","Other"
46680,"7325991000","80","Of cast iron"
105476,"7325991031","80","Channel gratings and cast tops subject to standard EN 1433 to be fitted as a component on channels in polymer plastic galvanised steel or concrete allowing surface water to flow into the channel"
105477,"7325991035","80","Floor drains roof drains cleanouts and covers for cleanouts subject to standard EN 1253"
105478,"7325991040","80","Step irons lifting keys and fire hydrants"
105261,"7325991060","80","Spheroidal graphite cast iron (also known as ductile cast iron) and parts thereof of a kind used to: – cover ground or sub-surfaces systems and/or openings to ground or sub-surface systems and also – give access to ground or sub-surface systems and/or provide view to ground or sub-surface systems"
105262,"7325991090","80","Other"
65504,"7325999000","80","Other"
65505,"7325999010","80","Collars flanges and other devices for fixing jointing clamping or spacing for use in certain types of aircraft"
65506,"7325999020","80","Devices for cargo stowage and clamping freight for use in certain types of aircraft"
65507,"7325999030","80","Balls used in freight loading systems in certain types of aircraft"
65508,"7325999090","80","Other"
46693,"7326000000","80","Other articles of iron or steel"
46694,"7326110000","10","Forged or stamped but not further worked"
46695,"7326110000","80","Grinding balls and similar articles for mills"
46696,"7326190000","80","Other"
46697,"7326191000","80","Open-die forged"
46698,"7326199000","80","Other"
46699,"7326200000","80","Articles of iron or steel wire"
95836,"7326200010","80","For use in civil aircraft"
95837,"7326200020","80","Metal fleece consisting of a mass of stainless steel wires of diameters of 0001 mm or more but not more than 0070 mm compacted by sintering and rolling"
105247,"7326200040","80","Staples whether or not in strips or in coils hog rings whether or not in strips brad nails in strips and pins in strips; of steel wire whether or not coated of aluminum alloy wire or of stainless steel wire; designed for joining or holding together materials or objects"
95838,"7326200090","80","Other"
46705,"7326900000","80","Other"
46707,"7326903000","80","Ladders and steps"
46708,"7326904000","80","Pallets and similar platforms for handling goods"
46711,"7326905000","80","Reels for cables piping and the like"
46712,"7326906000","80","Non-mechanical ventilators guttering hooks and like articles used in the building industry"
95839,"7326909200","10","Other articles of iron or steel"
95840,"7326909200","80","Open-die forged"
95841,"7326909210","80","Collars flanges and other devices for fixing jointing clamping or spacing for use in certain types of aircraft"
95842,"7326909220","80","Devices for cargo stowage and clamping freight for use in certain types of aircraft"
95843,"7326909230","80","Balls used in freight loading systems in certain types of aircraft"
103897,"7326909240","80","Steel nozzle shell with integral flange in one piece open-die forged from 4 castings worked and machined with: - a diameter of 5 752 mm or more but not more than 5 758 mm - a height of 3 452 mm or more but not more than 3 454 mm - a total weight 167 875 kg or more but not more than 168 125 kg of a kind used for the fabrication of a nuclear reactor vessel"
95844,"7326909290","80","Other"
95845,"7326909400","80","Closed-die forged"
95846,"7326909410","80","Collars flanges and other devices for fixing jointing clamping or spacing for use in certain types of aircraft"
95847,"7326909420","80","Devices for cargo stowage and clamping freight for use in certain types of aircraft"
95848,"7326909430","80","Balls used in freight loading systems in certain types of aircraft"
105292,"7326909440","80","Steel ball neck drop forged machined also heat treated or surface treated having an angle between the centre of the conical head and the arm of less than 90° or having an angle between the centre of the ball and the arm of less than 90° for use in the manufacture of trailer hitches for passenger cars"
95849,"7326909490","80","Other"
95850,"7326909600","80","Sintered"
95851,"7326909610","80","Collars flanges and other devices for fixing jointing clamping or spacing for use in certain types of aircraft"
95852,"7326909620","80","Devices for cargo stowage and clamping freight for use in certain types of aircraft"
95853,"7326909630","80","Ball bearings used in freight loading systems in certain types of aircraft"
95854,"7326909690","80","Other"
78887,"7326909800","80","Other"
79574,"7326909810","80","Collars flanges and other devices for fixing jointing clamping or spacing for use in certain types of aircraft"
79584,"7326909820","80","Devices for cargo stowage and clamping freight for use in certain types of aircraft"
79585,"7326909830","80","Ball bearings used in freight loading systems in certain types of aircraft"
99584,"7326909840","80","Iron and steel weights   - whether or not with parts of other material   - whether or not with parts of other metals   - whether or not surface treated   - whether or not printed of a kind used for the production of remote controls"
79586,"7326909890","80","Other"
46740,"7400000000","80","COPPER AND ARTICLES THEREOF"
46741,"7401000000","80","Copper mattes; cement copper (precipitated copper)"
46744,"7402000000","80","Unrefined copper; copper anodes for electrolytic refining"
46745,"7403000000","80","Refined copper and copper alloys unwrought"
46746,"7403110000","10","Refined copper"
46747,"7403110000","80","Cathodes and sections of cathodes"
46748,"7403120000","80","Wire-bars"
46749,"7403130000","80","Billets"
46750,"7403190000","80","Other"
46751,"7403210000","10","Copper alloys"
46752,"7403210000","80","Copper-zinc base alloys (brass)"
46753,"7403220000","80","Copper-tin base alloys (bronze)"
46755,"7403290000","80","Other copper alloys (other than master alloys of heading 7405)"
46756,"7404000000","80","Copper waste and scrap"
46757,"7404001000","80","Of refined copper"
46758,"7404009100","10","Of copper alloys"
46759,"7404009100","80","Of copper-zinc base alloys (brass)"
46760,"7404009900","80","Other"
46761,"7405000000","80","Master alloys of copper"
46762,"7406000000","80","Copper powders and flakes"
46763,"7406100000","80","Powders of non-lamellar structure"
46764,"7406200000","80","Powders of lamellar structure; flakes"
46765,"7407000000","80","Copper bars rods and profiles"
46766,"7407100000","80","Of refined copper"
46769,"7407210000","10","Of copper alloys"
46770,"7407210000","80","Of copper-zinc base alloys (brass)"
46771,"7407211000","80","Bars and rods"
46772,"7407219000","80","Profiles"
46782,"7407290000","80","Other"
46785,"7408000000","80","Copper wire"
46786,"7408110000","10","Of refined copper"
46787,"7408110000","80","Of which the maximum cross-sectional dimension exceeds 6 mm"
46788,"7408190000","80","Other"
46789,"7408191000","80","Of which the maximum cross-sectional dimension exceeds 05 mm"
46790,"7408199000","80","Of which the maximum cross-sectional dimension does not exceed 05 mm"
46791,"7408210000","10","Of copper alloys"
46792,"7408210000","80","Of copper-zinc base alloys (brass)"
46793,"7408220000","80","Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)"
46796,"7408290000","80","Other"
46799,"7409000000","80","Copper plates sheets and strip of a thickness exceeding 015 mm"
46800,"7409110000","10","Of refined copper"
46801,"7409110000","80","In coils"
105016,"7409110030","80","Refined copper foil and strips electrolytically manufactured with a thickness of at least 0015 mm"
99143,"7409110090","80","Other"
46802,"7409190000","80","Other"
103900,"7409190010","80","Plates or sheets: - with at least one layer of woven glass fibre impregnated with a fire- retardant artificial or synthetic resin with a glass transition temperature (Tg) of more than 130 °C as measured according to IPC-TM-650 method 2.4.25 - coated on one or both sides with a copper film with a thickness of not more than 32 mm and containing at least one of the following: - poly(tetrafluoroethylene) (CAS RN 9002-84-0) - poly(oxy-(26-dimethyl)-14-phenylene) (CAS RN 25134-01-4) - epoxy resin having a thermal expansion of not more than 10 ppm in length and width and not more than 25 ppm in height for use in the manufacture of circuit boards"
104027,"7409190020","80","Plates or sheets consisting of - a layer of a silicon nitride ceramic with a thickness of 032 mm (± 01 mm) or more but not more than 10 mm (± 01 mm)  - covered on both sides with a foil of refined copper with a thickness of 08 mm (± 01 mm) and - on one side partially covered with a coating of silver "
103899,"7409190090","80","Other"
46803,"7409210000","10","Of copper-zinc base alloys (brass)"
46804,"7409210000","80","In coils"
46805,"7409290000","80","Other"
46806,"7409310000","10","Of copper-tin base alloys (bronze)"
46807,"7409310000","80","In coils"
46808,"7409390000","80","Other"
46809,"7409400000","80","Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)"
46816,"7409900000","80","Of other copper alloys"
46819,"7410000000","80","Copper foil (whether or not printed or backed with paper paperboard plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 015 mm"
46820,"7410110000","10","Not backed"
46821,"7410110000","80","Of refined copper"
105017,"7410110040","80","Refined copper foil and strips electrolytically manufactured with a thickness of at least 0015 mm"
96412,"7410110090","80","Other"
46824,"7410120000","80","Of copper alloys"
46827,"7410210000","10","Backed"
46828,"7410210000","80","Of refined copper"
46829,"7410210010","80","Sheet or plate of polytetrafluoroethylene containing aluminium oxide or titanium dioxide as filler or reinforced with glass-fibre fabric covered on both sides with copper foil"
104172,"7410210020","80","Foils rolls composed of one layer of glass epoxy of 100 µm colaminated with refined copper foil on one or two sides of 35 µm with a tolerance of 10 % for use in the production of smart cards"
74415,"7410210030","80","Film of polyimide whether or not containing epoxide resin and/or glass fibre covered on one side or on both sides with a copper foil"
82343,"7410210040","80","Sheet or plates:   - consisting of at least a central layer of paper or one central sheet of any type of nonwoven fibre laminated on each side with glass-fibre fabric and impregnated with epoxide resin or   - consisting of multiple layers of paper impregnated with phenolic resin coated on one or both sides with a copper film with a maximum thickness of 015 mm"
90657,"7410210050","80","Plates: -consisting of at least one layer of fibreglass fabric impregnated with thermosetting resin -covered on one or both sides with copper foil with a thickness of not more than 015 mm and -with a dielectric constant (DK) of less than 39 and a loss factor (Df) of less than 0015 at a measuring frequency of 10 GHz as measured according to IPC-TM-650"
99796,"7410210055","80","Plates: - consisting of at least one layer of fibreglass fabric impregnated with epoxide resin - covered on one or both sides with copper foil with a thickness of not more than 015 mm - with a dielectric constant (DK) of less than 54 at 1 MHz as measured according to IPC-TM-650 2.5.5.2 - with a loss tangent of less than 0035 at 1 MHz as measured according to IPC-TM-650 2.5.5.2 - with a comparative tracking index (CTI) of 600 or more"
103901,"7410210070","80","Plates or sheets: - with at least one layer of woven glass fibre impregnated with a fire- retardant artificial or synthetic resin with a glass transition temperature (Tg) of more than 130 °C as measured according to IPC-TM-650 method 2.4.25 - coated on one or both sides with a copper film with a thickness of not more than 32 mm and containing at least one of the following: - poly(tetrafluoroethylene) (CAS RN 9002-84-0) - poly(oxy-(26-dimethyl)-14-phenylene) (CAS RN 25134-01-4) - epoxy resin having a thermal expansion of not more than 10 ppm in length and width and not more than 25 ppm in height for use in the manufacture of circuit boards"
46830,"7410210090","80","Other"
46831,"7410220000","80","Of copper alloys"
46834,"7411000000","80","Copper tubes and pipes"
46835,"7411100000","80","Of refined copper"
93082,"7411101000","80","Straight"
46839,"7411109000","80","Other"
46840,"7411210000","10","Of copper alloys"
46841,"7411210000","80","Of copper-zinc base alloys (brass)"
46842,"7411211000","80","Straight"
46843,"7411219000","80","Other"
46844,"7411220000","80","Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)"
46847,"7411290000","80","Other"
46850,"7412000000","80","Copper tube or pipe fittings (for example couplings elbows sleeves)"
46851,"7412100000","80","Of refined copper"
46852,"7412200000","80","Of copper alloys"
46853,"7413000000","80","Stranded wire cables plaited bands and the like of copper not electrically insulated"
93083,"7413000010","80","With fittings attached for use in civil aircraft"
103902,"7413000020","80","Loudspeaker centring ring consisting of one or more vibration dampers and minimum two non-insulated copper cables therein woven or pressed"
93084,"7413000090","80","Other"
46863,"7415000000","80","Nails tacks drawing pins staples (other than those of heading 8305) and similar articles of copper or of iron or steel with heads of copper; screws bolts nuts screw hooks rivets cotters cotter pins washers (including spring washers) and similar articles of copper"
46864,"7415100000","80","Nails and tacks drawing pins staples and similar articles"
46865,"7415210000","10","Other articles not threaded"
46866,"7415210000","80","Washers (including spring washers)"
46867,"7415290000","80","Other"
74042,"7415330000","10","Other threaded articles"
74043,"7415330000","80","Screws; bolts and nuts"
46873,"7415390000","80","Other"
46876,"7418000000","80","Table kitchen or other household articles and parts thereof of copper; pot scourers and scouring or polishing pads gloves and the like of copper; sanitary ware and parts thereof of copper"
95855,"7418100000","80","Table kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads gloves and the like"
95856,"7418101000","80","Cooking or heating apparatus of a kind used for domestic purposes non-electric and parts thereof"
95857,"7418109000","80","Other"
95858,"7418109010","80","Hand-made"
95859,"7418109090","80","Other"
46880,"7418200000","80","Sanitary ware and parts thereof"
46881,"7418200010","80","Hand-made"
46882,"7418200090","80","Other"
46883,"7419000000","80","Other articles of copper"
46884,"7419100000","80","Chain and parts thereof"
46885,"7419100010","80","Hand-made"
46886,"7419100090","80","Other"
46887,"7419910000","10","Other"
46888,"7419910000","80","Cast moulded stamped or forged but not further worked"
46889,"7419910010","80","Hand-made"
46890,"7419910090","80","Other"
46891,"7419990000","80","Other"
86944,"7419991000","80","Cloth (including endless bands) grill and netting of wire of which no cross-sectional dimension exceeds 6 mm; expanded metal"
86945,"7419993000","80","Springs"
86954,"7419999000","80","Other"
86955,"7419999010","80","Hand-made"
86956,"7419999091","10","Other"
86957,"7419999091","80","Disc (target) with deposition material consisting of molybdenum silicide:   - containing 1mg/kg or less of sodium and   - mounted on a copper or aluminium support "
86960,"7419999099","80","Other"
46894,"7500000000","80","NICKEL AND ARTICLES THEREOF"
46895,"7501000000","80","Nickel mattes nickel oxide sinters and other intermediate products of nickel metallurgy"
46896,"7501100000","80","Nickel mattes"
46897,"7501200000","80","Nickel oxide sinters and other intermediate products of nickel metallurgy"
46898,"7502000000","80","Unwrought nickel"
46899,"7502100000","80","Nickel not alloyed"
46900,"7502200000","80","Nickel alloys"
46901,"7503000000","80","Nickel waste and scrap"
46902,"7503001000","80","Of nickel not alloyed"
46903,"7503009000","80","Of nickel alloys"
46904,"7504000000","80","Nickel powders and flakes"
46905,"7505000000","80","Nickel bars rods profiles and wire"
46906,"7505110000","10","Bars rods and profiles"
46907,"7505110000","80","Of nickel not alloyed"
46908,"7505120000","80","Of nickel alloys"
46909,"7505210000","10","Wire"
46910,"7505210000","80","Of nickel not alloyed"
46911,"7505220000","80","Of nickel alloys"
46912,"7506000000","80","Nickel plates sheets strip and foil"
46913,"7506100000","80","Of nickel not alloyed"
46914,"7506200000","80","Of nickel alloys"
105294,"7506200010","80","Sheets and strips in coils of nickel alloy C276 (EN 2.4819) with -a thickness of 05 mm or more but not more than 3 mm -a width of 770 mm or more but not more than 1 250 mm "
105617,"7506200020","80","Sheets and strips in coils of nickel alloy to standard ASME SB-582/UNS N06030 with: -a thickness of 05 mm or more but not more than 3 mm -a width of 250 mm or more but not more than 1 219 mm "
105293,"7506200090","80","Other"
46915,"7507000000","80","Nickel tubes pipes and tube or pipe fittings (for example couplings elbows sleeves)"
46916,"7507110000","10","Tubes and pipes"
46917,"7507110000","80","Of nickel not alloyed"
46920,"7507120000","80","Of nickel alloys"
46921,"7507200000","80","Tube or pipe fittings"
46922,"7508000000","80","Other articles of nickel"
60302,"7508100000","80","Cloth grill and netting of nickel wire"
60303,"7508900000","80","Other"
46925,"7600000000","80","ALUMINIUM AND ARTICLES THEREOF"
46926,"7601000000","80","Unwrought aluminium"
46927,"7601100000","80","Aluminium not alloyed"
46928,"7601200000","80","Aluminium alloys"
96759,"7601202000","80","Slabs and billets"
96761,"7601202010","80","Slabs and billets of aluminium alloy containing lithium"
96763,"7601202090","80","Other"
96760,"7601208000","80","Other"
46931,"7602000000","80","Aluminium waste and scrap"
46932,"7602001100","10","Waste"
46933,"7602001100","80","Turnings shavings chips milling waste sawdust and filings; waste of coloured coated or bonded sheets and foil of a thickness (excluding any backing) not exceeding 02 mm"
46934,"7602001900","80","Other (including factory rejects)"
46935,"7602009000","80","Scrap"
46936,"7603000000","80","Aluminium powders and flakes"
46937,"7603100000","80","Powders of non-lamellar structure"
46938,"7603200000","80","Powders of lamellar structure; flakes"
46939,"7604000000","80","Aluminium bars rods and profiles"
46940,"7604100000","80","Of aluminium not alloyed"
46941,"7604101000","80","Bars and rods"
105299,"7604101011","80","Unassembled containing not more than 99.3% of aluminium"
105325,"7604101090","80","Other"
46942,"7604109000","80","Profiles"
105320,"7604109011","10","Bearing a specific manufacture number for use in certain types of aircraft"
105300,"7604109011","80","Unassembled containing not more than 99.3% of aluminium"
105326,"7604109019","80","Other"
105321,"7604109025","10","Conical shapes for reinforcing lateral rudders for use in certain types of aircraft"
105302,"7604109025","80","Unassembled containing not more than 99.3% of aluminium"
105327,"7604109029","80","Other"
105329,"7604109080","10","Other"
105305,"7604109080","80","Unassembled containing not more than 99.3% of aluminium"
105330,"7604109089","80","Other"
46946,"7604210000","10","Of aluminium alloys"
46947,"7604210000","80","Hollow profiles"
104879,"7604210010","80","Hollow profile with: -one closed chamber of aluminum alloy 6063-T5 or 6060-T5 -a wall thickness of not more than 07 mm and -an anodized layer of 10 µm at the surface for use in the manufacture of board frames of whiteboards cork boards easel boards education boards and display cases"
104881,"7604210090","80","Other"
46948,"7604290000","80","Other"
46949,"7604291000","80","Bars and rods"
93589,"7604291010","80","Bars of aluminium-lithium alloys"
98378,"7604291030","80","Aluminium alloy rods with a diameter of 3001 mm or more but not more than 5334 mm"
98869,"7604291040","80","Bars and rods of aluminium alloys containing by weight :   - 025 % or more but not more than 7 % of zinc and   - 1 % or more but not more than 3 % of magnesium and   - 1 % or more but not more than 5 % of copper and   - not more than 1 % of manganese consistent with the material specifications AMS QQ-A-225 of a kind used in aerospace industry (inter alia conforming NADCAP and AS9100) and obtained by rolling mill process"
93590,"7604291090","80","Other"
46950,"7604299000","80","Profiles"
46951,"7604299010","80","Bearing a specific manufacture number for use in certain types of aircraft"
46952,"7604299020","80","Conical shapes for reinforcing lateral rudders for use in certain types of aircraft"
46953,"7604299090","80","Other"
46954,"7605000000","80","Aluminium wire"
46955,"7605110000","10","Of aluminium not alloyed"
46956,"7605110000","80","Of which the maximum cross-sectional dimension exceeds 7 mm"
46957,"7605190000","80","Other"
76283,"7605190010","80","Not alloyed aluminium wire of a diameter of 2 mm or more but not more than 6 mm covered with a layer of copper of a thickness of 0032 mm or more but not more than 0117 mm"
76305,"7605190090","80","Other"
46960,"7605210000","10","Of aluminium alloys"
46961,"7605210000","80","Of which the maximum cross-sectional dimension exceeds 7 mm"
46962,"7605290000","80","Other"
98870,"7605290010","80","Wire of aluminium alloys containing by weight:   - 010 % or more but not more than 5 % of copper and   - 02 % or more but not more than 6 % of magnesium and   - 010 % or more but not more than 7 % of zinc and   - not more than 1 % of manganese consistent with the material specifications AMS QQ-A-430 of a kind used in aerospace industry (inter alia conforming NADCAP and AS9100)   and obtained by rolling mill process"
98871,"7605290090","80","Other"
46965,"7606000000","80","Aluminium plates sheets and strip of a thickness exceeding 02 mm"
46966,"7606110000","10","Rectangular (including square)"
46967,"7606110000","80","Of aluminium not alloyed"
46968,"7606111000","80","Painted varnished or coated with plastics"
46969,"7606111010","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
46970,"7606111090","80","Other"
46971,"7606119100","10","Other of a thickness of"
46972,"7606119100","80","Less than 3 mm"
46973,"7606119110","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
46974,"7606119190","80","Other"
46975,"7606119300","80","Not less than 3 mm but less than 6 mm"
46976,"7606119310","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
46977,"7606119390","80","Other"
46978,"7606119900","80","Not less than 6 mm"
46979,"7606119910","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
46980,"7606119990","80","Other"
46981,"7606120000","80","Of aluminium alloys"
104204,"7606121100","10","Beverage can body stock end stock and tab stock"
104205,"7606121100","80","Beverage can body stock"
104206,"7606121900","80","Beverage can end stock and tab stock"
104207,"7606122000","10","Other"
93086,"7606122000","80","Painted varnished or coated with plastics"
93087,"7606122010","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
93088,"7606122090","80","Other"
93089,"7606129200","10","Other of a thickness of"
93090,"7606129200","80","Less than 3 mm"
93092,"7606129210","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
105657,"7606129291","10","Other"
105697,"7606129291","80","For use as body panels in the automotive industry or for use in the manufacture of aircraft parts"
105658,"7606129295","80","Other"
46991,"7606129300","80","Not less than 3 mm but less than 6 mm"
46992,"7606129310","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
105698,"7606129385","10","Other"
105699,"7606129385","80","For use as body panels in the automotive industry or for use in the manufacture of aircraft parts"
105662,"7606129386","80","Other"
46994,"7606129900","80","Not less than 6 mm"
46995,"7606129910","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
105663,"7606129921","10","Sheets of aluminium-lithium alloys"
105700,"7606129921","80","For use as body panels in the automotive industry or for use in the manufacture of aircraft parts"
105664,"7606129925","80","Other"
105666,"7606129985","10","Other"
105701,"7606129985","80","For use as body panels in the automotive industry or for use in the manufacture of aircraft parts"
105667,"7606129986","80","Other"
46997,"7606910000","10","Other"
46998,"7606910000","80","Of aluminium not alloyed"
46999,"7606910010","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
47000,"7606910090","80","Other"
47001,"7606920000","80","Of aluminium alloys"
47002,"7606920010","80","Plates bearing a specific manufacture number for use in certain types of aircraft"
105668,"7606920085","10","Other"
105702,"7606920085","80","For use as body panels in the automotive industry or for use in the manufacture of aircraft parts"
105669,"7606920086","80","Other"
47004,"7607000000","80","Aluminium foil (whether or not printed or backed with paper paperboard plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 02 mm"
47005,"7607110000","10","Not backed"
47006,"7607110000","80","Rolled but not further worked"
90332,"7607111100","10","Of a thickness of less than 0021 mm"
90333,"7607111100","80","In rolls of a weight not exceeding 10 kg"
105866,"7607111111","10","Of a thickness of 0007 mm or more but less than 0021 mm"
105909,"7607111111","80","Consigned from Thailand"
105868,"7607111119","80","Other"
96687,"7607111190","80","Other"
90334,"7607111900","80","Other"
91105,"7607111910","80","For household use of a thickness of not less than 0008 mm and not more than 0018 mm in rolls of a width not exceeding 650 mm"
100309,"7607111930","80","For household use of a thickness of not less than 0007 mm and less than 0008 mm whether or not annealed"
100310,"7607111940","80","For household use of a thickness of not less than 0008 mm and not more than 0018 mm in rolls of a width exceeding 650 mm whether or not annealed"
100335,"7607111950","80","For household use of a thickness of more than 0018 mm and less than 0021 mm whether or not annealed"
102762,"7607111960","80","For other uses than household aluminium foil - Of a thickness of not less than 0007 mm and less than 0008 mm whether or not annealed or - Of a thickness of not less than 0008 mm and not more than 0018 mm in rolls of a width exceeding 650 mm whether or not annealed or - Of a thickness of more than 0018 mm and less than 0021 mm whether or not annealed"
105830,"7607111991","10","Other"
105829,"7607111991","80","Aluminium converter foil"
105828,"7607111994","80","Household aluminium foil"
105827,"7607111996","80","Other"
47008,"7607119000","80","Of a thickness of not less than 0021 mm but not more than 02 mm"
105529,"7607119044","10","Aluminium foil in rolls: - having a purity of 9999 % by weight - of a thickness of 0021 mm or more but not more than 02 mm - with a width of 500 mm - with a surface oxide layer by 3 to 4 nm thick - and with a cubic texture of more than 95 %"
105675,"7607119044","20","Of a thickness of not less than 0021 mm and not more than 0045 mm in rolls of a weight exceeding 10 kg whether or not annealed when presented with at least two layers"
105676,"7607119044","80","Of a thickness of not less than 003 mm"
105674,"7607119046","80","Other"
105532,"7607119048","10","Of a thickness of not less than 0021 mm and not more than 0045 mm in rolls of a weight exceeding 10 kg whether or not annealed when presented with at least two layers for other uses than aluminium household foil"
105671,"7607119048","80","Of a thickness of not less than 003 mm"
105677,"7607119049","80","Other"
105535,"7607119051","10","Other"
105536,"7607119051","80","Of a thickness of not less than 0.03 mm but less than 0.2 mm"
105693,"7607119052","10","Of a thickness of 0.2 mm"
105538,"7607119052","80","For use as body panels in the automotive industry"
105678,"7607119053","80","Other"
105679,"7607119056","80","Other"
99216,"7607119060","80","Plain aluminium foil with the following parameters: - an aluminium content of 9998 % or more - a thickness of 0070 mm or more but not more than 0125 mm - with a cubic texture of a kind used for high voltage etching"
105541,"7607119071","10","Other"
105683,"7607119071","20","Of a thickness of not less than 0021 mm and not more than 0045 mm in rolls of a weight exceeding 10 kg whether or not annealed when presented with at least two layers"
105684,"7607119071","80","Of a thickness of not less than 003 mm"
105680,"7607119072","80","Other"
105545,"7607119073","10","Of a thickness of not less than 0021 mm and not more than 0045 mm in rolls of a weight exceeding 10 kg whether or not annealed when presented with at least two layers for other uses than aluminium household foil"
105673,"7607119073","80","Of a thickness of not less than 003 mm"
105685,"7607119074","80","Other"
105548,"7607119075","10","Aluminium and magnesium alloy strip or foil: - of an alloy conforming to standards 5182-H19 or 5052-H19 - in rolls with an outside diameter of minimum 1 250 mm but not more than 1 350 mm - of a thickness (tolerance - 0006 mm) of 015 mm 016 mm 018 mm or 020 mm - of a width ( tolerance ± 03 mm) of 125 mm 150 mm 160 mm 250 mm 350 mm 500 mm or 356 mm - having a camber tolerance of not more than 04 mm/750 mm - of a flatness measurement: I-unit ±4 - having a tensile strength of more than (5182-H19) 365 MPa or (5052-H19) 320 MPa - of an elongation A50 of more than (5182-H19) 3 % or (5052-H19) 25 % for use in the manufacture of slats for blinds "
105691,"7607119075","80","Of a thickness of not less than 0.03 mm but less than 0.2 mm"
105694,"7607119076","10","Of a thickness of 0.2 mm"
105703,"7607119076","80","For use as body panels in the automotive industry"
105687,"7607119077","80","Other"
105706,"7607119078","80","Other"
105553,"7607119091","10","Other"
105692,"7607119091","80","Of a thickness of not less than 0.03 mm but less than 0.2 mm"
105695,"7607119092","10","Of a thickness of 0.2 mm"
105704,"7607119092","80","For use as body panels in the automotive industry"
105689,"7607119093","80","Other"
105705,"7607119094","80","Other"
47009,"7607190000","80","Other"
47010,"7607191000","80","Of a thickness of less than 0021 mm"
105869,"7607191011","10","Of a thickness of 0007 mm or more but less than 0021 mm in rolls of a weight not exceeding 10 kg not further worked than rolled embossed"
105910,"7607191011","80","Consigned from Thailand"
105871,"7607191019","80","Other"
96688,"7607191090","80","Other"
93094,"7607199000","80","Of a thickness of not less than 0021 mm but not more than 02 mm"
96416,"7607199010","80","Sheet in the form of a roll consisting of a laminate of lithium and manganese bonded to aluminium with: - a width of 595 mm or more but not more than 605 mm and - a diameter of 690 mm or more but not more than 710 mm for use in the manufacture of cathodes for lithium-ion electric rechargeable batteries"
96417,"7607199090","80","Other"
47015,"7607200000","80","Backed"
47016,"7607201000","80","Of a thickness (excluding any backing) of less than 0021 mm"
93095,"7607209000","80","Of a thickness (excluding any backing) of not less than 0021 mm but not more than 02 mm"
104703,"7607209010","80","Aluminium foil in rolls: -coated with polypropylene on one side and with polyamide on the other side with adhesive layers between -with a width of 200 mm or more but not more than 400 mm -with a thickness of 0138 mm or more but not more than 0168 mmfor use in the manufacture of lithium-ion battery cell pouches"
104702,"7607209090","80","Other"
47021,"7608000000","80","Aluminium tubes and pipes"
47022,"7608100000","80","Of aluminium not alloyed"
105339,"7608100011","10","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
105309,"7608100011","80","Unassembled not welded containing not more than 99.3% of aluminium"
105331,"7608100019","80","Other"
